,Lon,Lat,City nbr,City,wind,temp,humidity,clouds
1796,-118.94535959544123,44.78638643068717,1796.0,pendleton,3.36,54.54,100.0,90.0
1801,176.2338200700077,-44.39485946233796,1801.0,waipawa,5.5,61.4,84.0,0.0
1803,110.64681304179408,-4.664865322272718,1803.0,mlonggo,3.83,75.44,100.0,88.0
1808,105.31426438938917,14.352026004662065,1808.0,det udom,8.19,64.4,88.0,0.0
1813,140.02497133552816,-46.1799014713427,1813.0,burnie,17.25,65.49,98.0,0.0
1814,5.3645700066504105,-9.26279541891752,1814.0,soyo,4.05,76.02,93.0,24.0
1815,-71.92151515613382,30.466817056323194,1815.0,marsh harbour,13.89,72.29,100.0,88.0
1818,-72.58793175552928,16.770238098544098,1818.0,jacmel,11.41,86.0,51.0,20.0
1823,11.234709518475341,63.341233296397405,1823.0,hegra,5.82,28.4,92.0,75.0
1824,122.83470548373907,30.303091834469512,1824.0,shenjiamen,11.1,50.1,90.0,0.0
1830,-84.63217314451657,-0.011448427419495033,1830.0,manta,2.59,36.56,85.0,80.0
1831,-62.69670670785462,-32.759956837323614,1831.0,bell ville,17.81,69.72,96.0,76.0
1832,3.2995140361451263,2.66281912695608,1832.0,yenagoa,6.17,77.15,92.0,8.0
1833,37.23589498997046,-2.1154158019776617,1833.0,konza,4.7,64.08,82.0,75.0
1836,30.298674467062597,32.6462600872476,1836.0,rosetta,10.29,60.8,67.0,40.0
1838,160.99484910189068,59.17067564567276,1838.0,palana,12.33,19.91,68.0,76.0
1840,-45.4304134338164,-43.44793322763756,1840.0,rocha,5.39,72.15,58.0,36.0
1844,-112.60825429857171,36.73200379874527,1844.0,hurricane,3.15,58.42,25.0,1.0
1851,124.00675508882154,18.08760262311651,1851.0,dicabisagan,12.77,72.38,100.0,88.0
1853,-55.38083004203121,4.198376676101461,1853.0,brokopondo,9.17,80.6,69.0,20.0
1855,142.44420179330024,24.534376317132896,1855.0,shimoda,2.93,51.05,100.0,76.0
1869,127.25304754783298,6.724577805933819,1869.0,san ignacio,9.17,66.2,39.0,0.0
1872,76.41095618380535,52.93757786488655,1872.0,kachiry,11.21,12.89,89.0,92.0
1875,27.757872157554175,-31.84000478147879,1875.0,elliot,2.26,44.93,88.0,24.0
1876,-126.24778269932224,52.40219148335299,1876.0,burns lake,2.82,35.66,60.0,0.0
1878,-14.781653758640402,57.544090519436395,1878.0,westport,11.65,44.66,94.0,8.0
1881,143.88976217105795,-29.648964207467458,1881.0,broken hill,4.72,83.63,27.0,0.0
1882,19.951080554562623,-31.641526872872262,1882.0,calvinia,2.71,51.77,84.0,24.0
1888,58.42778941565899,59.246174705149,1888.0,severnyy-kospashskiy,2.93,-8.9,65.0,12.0
1889,123.19464592051588,56.28433128662954,1889.0,neryungri,2.82,-8.9,59.0,0.0
1892,9.020471434060198,61.46920353829307,1892.0,vagamo,1.92,3.71,71.0,32.0
1893,122.32057199888607,61.24242024735608,1893.0,vilyuysk,3.71,-11.69,75.0,56.0
1895,27.9136542142202,-11.669258572247884,1895.0,lubumbashi,3.38,64.01,99.0,92.0
1899,-62.55477033916847,57.0357104136246,1899.0,havre-saint-pierre,14.99,30.2,100.0,90.0
1900,142.09621661360205,-0.16194641504914387,1900.0,vanimo,13.11,82.05,100.0,44.0
1904,93.62590847569152,-20.366506589366907,1904.0,labuhan,1.7,73.95,94.0,64.0
1906,-70.71014038686538,-30.71063868594996,1906.0,monte patria,0.58,55.37,92.0,0.0
1907,-54.26097829561682,6.7374194362701445,1907.0,moengo,5.73,78.68,67.0,0.0
1919,-69.98185665478242,12.389675695663584,1919.0,oranjestad,26.4,80.6,78.0,20.0
1920,49.94353084705125,50.04789675551095,1920.0,ozinki,8.19,1.95,69.0,0.0
1930,78.18055581215975,45.202591758922125,1930.0,ushtobe,7.4,51.77,72.0,76.0
1942,115.15909985000735,48.64940752959072,1942.0,nizhniy tsasuchey,12.55,14.42,78.0,0.0
1957,-28.843638227070812,-5.241674530363866,1957.0,cabedelo,10.29,80.6,69.0,20.0
1961,-60.38530631846686,-14.038737283709764,1961.0,vilhena,4.7,69.8,100.0,90.0
1967,2.2137419115118178,12.126102616539171,1967.0,diapaga,2.37,73.37,51.0,0.0
1968,65.43591733122952,40.745282755038744,1968.0,nurota,12.75,50.0,87.0,75.0
1972,102.98279957161782,30.589332111909243,1972.0,linqiong,1.25,53.6,87.0,40.0
1977,-17.23265985440804,4.910080570155856,1977.0,goderich,9.64,24.99,84.0,24.0
1992,65.83492045389377,48.79568165691708,1992.0,zhezkazgan,17.9,21.2,92.0,90.0
